CENTURY LAMINATING CO LIMITED,"preferred-
COMPETITION"
CERAMIC TABLEWARE PRIVATE LIMITED,"preferred-
COMPETITION"
CETEX PETROCHEMICALS LIMITED,"preferred-
COMPETITION"
CEVA FREIGHT INDIA PRIVATE LTD,"preferred-
COMPETITION"
CFL PHARMACEUTICALS LIMITED,"preferred-
COMPETITION"
CG MARKETING PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
CHAITHANYA PROJECTS PRIVATE LIMITED,"preferred-
COMPETITION"
CHAKIAT AGENCIES PRIVATE LIMITED,"preferred-
COMPETITION"
CHALASANI HOSPITALS PRIVATE LIMITED,"preferred-
COMPETITION"
CHAMAN LAL SETIA EXPORTS LIMITED,"preferred-
COMPETITION"
CHANDANA BROTHERS SHOPPING MALL PRIVATE LIMITED,"preferred-
COMPETITION"
CHANDIGARH DISTILLERS AND BOTTLERS LIMITED,"preferred-
COMPETITION"
CHARMINAR BREWERIES LIMITED,"preferred-
COMPETITION"
CHD DEVELOPERS LIMITED,"preferred-
COMPETITION"
CHECK POINT SOFTWARE TECHNOLOGIES INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CHELSIO COMMUNICATIONS PRIVATE LIMITED,"preferred-
COMPETITION"
CHEMBOND CHEMICALS LIMITED,"preferred-
COMPETITION"
CHEMBOND SOLENIS WATER TECHNOLOGIES LIMITED,"preferred-
COMPETITION"
CHEMCON SPECIALITY CHEMICALS PRIVATE LIMITED,"preferred-
COMPETITION"
CHEMETALL INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CHEMFAB ALKALIS LIMITED,"preferred-
COMPETITION"
CHEMICAL PROCESS EQUIPMENTS PRIVATE LIMITED,"preferred-
COMPETITION"
CHEMICAL PROCESS PIPING PVT LTD,"preferred-
COMPETITION"
CHERRYHILL INTERIORS LIMITED,"preferred-
COMPETITION"
CHETAN PAPERS PRIVATE LIMITED,"preferred-
COMPETITION"
CHETTINAD LOGISTICS PRIVATE LIMITED,"preferred-
COMPETITION"
CHHATTISGARH DISTILLERIES LIMITED,"preferred-
COMPETITION"
CHINA AIRLINES,"preferred-
COMPETITION"
CHINA CONSTRUCTION BANK,"preferred-
COMPETITION"
CHINA LIFE INSURANCE,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
CHINA MOBILE COMMUNICATIONS,"preferred-
COMPETITION"
CHINA NATIONAL OFFSHORE OIL,"preferred-
COMPETITION"
CHINA NATIONAL PETROLEUM,"preferred-
COMPETITION"
CHINA OCEAN SHIPPING,"preferred-
COMPETITION"
CHINA PETROLEUM PIPELINE BUREAU,"preferred-
COMPETITION"
CHINA SOUTHERN POWER GRID,"preferred-
COMPETITION"
CHINA TELECOMMUNICATIONS,"preferred-
COMPETITION"
CHINA TRUST COMMERCIAL BANK INDIA,"preferred-
COMPETITION"
CHINESE PETROLEUM,"preferred-
COMPETITION"
CHIRIPAL POLY FILMS LIMITED,"preferred-
COMPETITION"
CHITRANGI POWER PRIVATE LIMITED,"preferred-
COMPETITION"
CHL LIMITED UNIT - CROWN PLAZA,"preferred-
COMPETITION"
CHOICE TRADING CORPORATION PRIVATE LIMITED,"preferred-
COMPETITION"
CHOLA INSURANCE SERVICES PRIVATE LIMITED,"preferred-
COMPETITION"
CHOLAMANDALAM AMC,"preferred-
COMPETITION"
CHOLAMANDALAM DBS FINANCE LIMITED,"preferred-
COMPETITION"
CHOLAMANDALAM GENERAL INSURANCE,"preferred-
COMPETITION"
CHOLAMANDALAM INV & FIN,"preferred-
COMPETITION"
CHOLAYIL PRIVATE LIMITED,"preferred-
COMPETITION"
CHOWGULE CONSTRUCTION CHEMICALS PRIVATE LIMITED,"preferred-
COMPETITION"
CHR.HANSEN (INDIA) PVT.LTD.,"preferred-
COMPETITION"
CHRYSCAPITAL INVESTMENT ADVISORS (INDIA) PRIVATE LIMITED.,"preferred-
COMPETITION"
CHUGOKU PAINTS (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CHW FORGE PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
CIGNITI TECHNOLOGIES LIMITED,"preferred-
COMPETITION"
CII - CONF OF INDIAN INDS,"preferred-
COMPETITION"
CIL NOVA PETROCHEMICALS LIMITED,"preferred-
COMPETITION"
CIMMCO BIRLA LIMITED,"preferred-
COMPETITION"
CINDA ENGINEERING & CONSTRUCTION PRIVATE LIMITED,"preferred-
COMPETITION"
CINEPOLIS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CINEVISTA COMMUNICATIONS LIMITED,"preferred-
COMPETITION"
CISCO VIDEO TECHNOLOGIES INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CITRIX SYSTEMS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CITYCOM NETWORKS PRIVATE LIMITED,"preferred-
COMPETITION"
CLAAS AGRICULTURAL MACHINERY PRIVATE LIMITED,"preferred-
COMPETITION"
CLASSIC AUTO TUBES LIMITED,"preferred-
COMPETITION"
CLASSIC CITI INVESTMENTS PRIVATE LIMITED,"preferred-
COMPETITION"
CLASSIC STRIPES PRIVATE LIMITED,"preferred-
COMPETITION"
CLEAR POLYPLAST INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CLEAR2PAY INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CLEARCORP DEALING SYSTEMS (INDIA) LIMITED,"preferred-
COMPETITION"
CLEARSHIP FORWARDERS PRIVATE LIMITED,"preferred-
COMPETITION"
CLOGENY TECHNOLOGIES PRIVATE LIMITED,"preferred-
COMPETITION"
CLOTHES RACK PRIVATE LIMITED,"preferred-
COMPETITION"
"CME INDIA TECHNOLOGY AND SUPPORT SERVICES PRIVATE
LIMITED","preferred-
COMPETITION"
COACHIEVE SOLUTIONS PRIVATE LIMITED,"preferred-
COMPETITION"
COASTAL ANDHRA POWER INFRASTRUCTURE LIMITED,"preferred-
COMPETITION"
COASTAL ANDHRA POWER LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
COASTAL GUJARAT POWER LIMITED,"preferred-
COMPETITION"
COASTAL MARINE CONSTRUCTION AND ENGINEERING LIMITED,"preferred-
COMPETITION"
COFFEE BOARD,"preferred-
COMPETITION"
COGEME PRECISION PARTS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
COGENT GLASS LIMITED,"preferred-
COMPETITION"
COGNITIVE PLATFORM SOLUTIONS PRIVATE LIMITED,"preferred-
COMPETITION"
COLLABERA TECHNOLOGIES PRIVATE LIMITED,"preferred-
COMPETITION"
COLLECTIVE INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
COLORPLAST SYSTEMS PRIVATE LIMITED,"preferred-
COMPETITION"
COLOURFLEX LAMINATORS LIMITED,"preferred-
COMPETITION"
COLOURTEX INDUSTRIES PRIVATE LIMITED,"preferred-
COMPETITION"
COLUMBIA PETRO CHEM PRIVATE LIMITED,"preferred-
COMPETITION"
COM CAST SOFTWARE SOLUTIONS PRIVATE LIMITED,"preferred-
COMPETITION"
COMED CHEMICALS LIMITED,"preferred-
COMPETITION"
COMMERCIAL BANK OF ZIMBABWE,"preferred-
COMPETITION"
COMMERCIAL SYNBAGS LTD,"preferred-
COMPETITION"
COMMONWEALTH DEVELOPMENT CORPORATIO,"preferred-
COMPETITION"
COMMTEL NETWORKS PRIVATE LIMITED,"preferred-
COMPETITION"
COMPACT LAMPS PVT LTD,"preferred-
COMPETITION"
COMPAQ,"preferred-
COMPETITION"
COMPAQ COMPUTER INDIA PRIVATELIMITED,"preferred-
COMPETITION"
COMVERSE NETWORK SYSTEMS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CONDE NAST (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CONDOR FOOTWEAR (INDIA ) LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
CONFEDERATION OF EXPORT,"preferred-
COMPETITION"
CONFEDERATION OF INDIAN FOOD TRADE & INDUSTRY,"preferred-
COMPETITION"
"CONSIM INFO PRIVATE LIMITED EARLEIR KNOWN AS BHARAT
MATRIMONYCOM PRIVATE LIMITED","preferred-
COMPETITION"
CONSOLIDATED COFFEE,"preferred-
COMPETITION"
CONSOLIDATED SHIPPING LINE INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CONSORT BUILDERS PRIVATE LIMITED,"preferred-
COMPETITION"
CONSORTIUM SECURITIES PRIVATE LIMITED,"preferred-
COMPETITION"
CONTINENTAL ENGINES PRIVATE LIMITED,"preferred-
COMPETITION"
CONTINENTAL MULTIMODAL TERMINALS LIMITED,"preferred-
COMPETITION"
"CONTINENTAL WAREHOUSING CORPORATION (NHAVA SEVA)
LIMITED","preferred-
COMPETITION"
CONTINUUM WIND ENERGY INDIA PVT LTD,"preferred-
COMPETITION"
COOPER STANDARD INDIA PVT LTD,"preferred-
COMPETITION"
CORDS CABLE INDUSTRIES LIMITED,"preferred-
COMPETITION"
COROMANDEL AGRICO PRIVATE LIMITED,"preferred-
COMPETITION"
COROMANDEL CEMENTS LIMITED,"preferred-
COMPETITION"
COROMANDEL FERTILISERS LIMITED,"preferred-
COMPETITION"
COROMANDEL INFOTECH INDIA LIMITED,"preferred-
COMPETITION"
COROMANDEL SQM (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CORONA REMEDIES PRIVATE LIMITED,"preferred-
COMPETITION"
CORPORATE SOLUTIONS REDEFINED INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CORSET WHOLESALE LIMITED,"preferred-
COMPETITION"
COSMIC NUTRACOS SOLUTIONS PRIVATE LIMITED,"preferred-
COMPETITION"
COSMOS INTERNATIONAL LIMITED,"preferred-
COMPETITION"
COSTCO IMPEX PVT LTD,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
COTMAC ELECTRONICS PRIVATE LIMITED,"preferred-
COMPETITION"
COTTON CORPN OF INDIA LIMITED,"preferred-
COMPETITION"
COUNCIL FOR LEATHER EXPORTS,"preferred-
COMPETITION"
COUNTRYWIDE CONSUMER FINANCIAL SERVICES LIMITED,"preferred-
COMPETITION"
COUNTRYWIDE FINANCIAL INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
COURTYARD MARRIOTT,"preferred-
COMPETITION"
COVALENT LABORATORIES PRIVATE LIMITED,"preferred-
COMPETITION"
COVESTRO (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CPL BIOLOGICALS PRIVATE LIMITED,"preferred-
COMPETITION"
CRADLE CALICUT MATERNITY CARE PRIVATE LIMITED,"preferred-
COMPETITION"
CREAMY FOODS LIMITED,"preferred-
COMPETITION"
CREATIONS JEWELLERY MANUFACTURING PRIVATE LIMITED,"preferred-
COMPETITION"
CREATIVE GARMENTS PVT LTD,"preferred-
COMPETITION"
CREATIVE POLYPACK LTD,"preferred-
COMPETITION"
CREATIVE PORTICO PRIVATE LIMITED,"preferred-
COMPETITION"
CREATIVE TEXTILE MILLS PRIVATE LIMITED,"preferred-
COMPETITION"
CREATIVELINE COTSPIN PRIVATE LIMITED,"preferred-
COMPETITION"
CREDENCE ANALYTICS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CREDIT SUISSE BUSINESS MANAGEMENT (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CRESCENT PETROCHEM PVT LTD,"preferred-
COMPETITION"
CREST LOGISTICS AND ENGINEERS PRIVATE LIMITED,"preferred-
COMPETITION"
CRI LTD,"preferred-
COMPETITION"
CRODA INDIA COMPANY PRIVATE LIMITED,"preferred-
COMPETITION"
CROP CHEMICALS INDIA LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
CROP LIFE SCIENCE LIMITED,"preferred-
COMPETITION"
CROSLANDS,"preferred-
COMPETITION"
CROSSLAY REMEDIES LIMITED,"preferred-
COMPETITION"
CROWN HOLDINGS PRIVATE LIMITED,"preferred-
COMPETITION"
CRY,"preferred-
COMPETITION"
CTBC BANK CO LTD,"preferred-
COMPETITION"
CTM INDIA LIMITED,"preferred-
COMPETITION"
CTRL S DATACENTERS LIMITED,"preferred-
COMPETITION"
CTX LIFESCIENCE PRIVATE LIMITED,"preferred-
COMPETITION"
CULTUZZ INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CUMMINS AUTO SERVICES PRIVATE LIMITED,"preferred-
COMPETITION"
CUMMINS DIESEL SALES AND SERVICES LIMITED,"preferred-
COMPETITION"
CUMMINS EXHAUST INDIA LIMITED,"preferred-
COMPETITION"
CUMMINS FUEL SYSTEM INDIA,"preferred-
COMPETITION"
CUMMINS INFOTECH,"preferred-
COMPETITION"
CUMMINS POWER SOLUTIONS LIMITED,"preferred-
COMPETITION"
"CUMMINS SALES AND SERVICES INDIA LIMITED EARLIER KNOWN AS
CUMMINS DIESEL SALES AND SERVICES I LIMITED","preferred-
COMPETITION"
CURATIO HEALTH CARE (I) PRIVATE LIMITED,"preferred-
COMPETITION"
CURRIE & BROWN (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
CWT INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
CYTEL STATISTICAL SOFTWARE & SERVICES PRIVATE LIMITED,"preferred-
COMPETITION"
D & H INDIA LIMITED,"preferred-
COMPETITION"
D D COTTON PRIVATE LIMITED,"preferred-
COMPETITION"
D R INTERNATIONAL PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
D. E. SHAW INDIA SECURITIES PRIVATE LIMITED,"preferred-
COMPETITION"
D.N.H. SPINNERS PRIVATE LIMITED,"preferred-
COMPETITION"
D.NAVINCHANDRA GEMS LTD,"preferred-
COMPETITION"
D.S.R. INFRASTRUCTURE PRIVATE LIMITED,"preferred-
COMPETITION"
D+H SOLUTIONS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DABUR CGU LIFE INSURANCE,"preferred-
COMPETITION"
DAEBU AUTOMOTIVE SEAT INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DAECHANG INDIA SEAT COMPANY PRIVATE LIMITED,"preferred-
COMPETITION"
DAGA GLOBAL CHEMICALS PRIVATE LIMITED,"preferred-
COMPETITION"
DAIEI PAPERS (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
DAI-ICHI KARKARIA LIMITED,"preferred-
COMPETITION"
DAI-ICHI MUTUAL LIFE INSURANCE,"preferred-
COMPETITION"
DAIKIN SHRIRAM AIRCON,"preferred-
COMPETITION"
DAILY BREAD GOURMET FOODS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DAILY THANTHI PVT LTD,"preferred-
COMPETITION"
DAIMLER CHRYSLER,"preferred-
COMPETITION"
DAIMLERCHRYSLER INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DAINIK BHASKAR,"preferred-
COMPETITION"
DALMIA LAMINATORS LTD,"preferred-
COMPETITION"
DALMIA REFRACTORIES LIMITED,"preferred-
COMPETITION"
DALMIA TEA PLANTATION & INDUSTRIES LIMITED,"preferred-
COMPETITION"
DAMAN POLYTHREAD LIMITED,"preferred-
COMPETITION"
DAMCO SOLUTIONS PRIVATE LIMITED,"preferred-
COMPETITION"
DAMODAR INDUSTRIES LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DANFOSS INDUSTRIES PRIVATE LIMITED,"preferred-
COMPETITION"
DANIELI CORUS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DARASHAW & COMPANY PRIVATE LIMITED,"preferred-
COMPETITION"
DASAMI LAB PRIVATE LIMITED,"preferred-
COMPETITION"
DATA CARE SYSTEMS PRIVATE LIMITED,"preferred-
COMPETITION"
DATA PATTERNS (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
DATAMATICS FINANCIAL SERVICES LIMITED,"preferred-
COMPETITION"
DAUND SUGAR PRIVATE LIMITED,"preferred-
COMPETITION"
DAWNAY DAY AV ANALYTICS,"preferred-
COMPETITION"
DAY `N' DAY SERVICES PRIVATE LIMITED,"preferred-
COMPETITION"
"DBS CHOLAMANDALAM ASSET MANAGEMENT COMPANY LIMITED
EARLIER KNOWN AS CHOLAMANDALAM CAZENOVE AMC LIMITED","preferred-
COMPETITION"
DCB BANK LIMITED,"preferred-
COMPETITION"
DCM ASIC TECHNOLOGIES LIMITED,"preferred-
COMPETITION"
DCM TECHNOLOGY LIMITED,"preferred-
COMPETITION"
DDB MARKETING SERVICES PRIVATE LIMITED,"preferred-
COMPETITION"
D'DECOR EXPORTS PRIVATE LIMITED,"preferred-
COMPETITION"
D'DECOR HOME FABRICS PRIVATE LIMITED,"preferred-
COMPETITION"
DEARBORN ELECTRONICS (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
DEC PROPERTY MANAGEMENT (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
DECCAN CHARTERS LIMITED,"preferred-
COMPETITION"
DECCAN FINE CHEMICALS (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
"DECCAN MECHANICAL AND CHEMICAL INDUSTRIES PRIVATE
LIMITED","preferred-
COMPETITION"
DECIMUS FINANCIAL LIMITED,"preferred-
COMPETITION"
DEE DEVELOPMENT ENGINEERS LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DEEP INDUSTRIES LIMITED,"preferred-
COMPETITION"
DEEPAK ENTERPRISES PVT LTD,"preferred-
COMPETITION"
DEEPAK NITRATE,"preferred-
COMPETITION"
DEEPAK NOVOCHEM TECHNOLOGIES LIMITED,"preferred-
COMPETITION"
DEEPAK SPINNERS LIMITED,"preferred-
COMPETITION"
DEEVYA SHAKTI PAPER MILLS PRIVATE LIMITED,"preferred-
COMPETITION"
DELHI CARGO SERVICE CENTER PVT LTD,"preferred-
COMPETITION"
DELHI GOLF CLUB,"preferred-
COMPETITION"
DELHI STATE CIVIL SUPPLIES CORPORATION LIMITED,"preferred-
COMPETITION"
DELOITTE SPECIAL PROJECTS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DELPHI CONNECTION SYSTEMS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DELPHIANLOGIC TECHNOLOGIES PRIVATE LIMITED,"preferred-
COMPETITION"
DELTA AIRLINES INC,"preferred-
COMPETITION"
DELVAL FLOW CONTROLS PRIVATE LIMITED,"preferred-
COMPETITION"
DEMOSHA CHEMICALS PRIVATE LIMITED,"preferred-
COMPETITION"
DENEB AND POLLUX TOURS AND TRAVELS PRIVATE LIMITED.,"preferred-
COMPETITION"
DEUTSCHE MOTOREN PRIVATE LIMITED,"preferred-
COMPETITION"
DEUTSCHE POST BANK HOME FINANCE LIMITED,"preferred-
COMPETITION"
DEUTSCHE TELEKOM CLINICAL SOLUTIONS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DEVELOPMENT BANK OF SINGAPORE-DBBS,"preferred-
COMPETITION"
DEVELOPMENT CONSULTANTS PRIVATE LIMITED,"preferred-
COMPETITION"
DEVENDRAN COAL INTERNATIONAL PRIVATE LIMITED,"preferred-
COMPETITION"
DEVESH FOODS AND AGRO PRODUCTS PVT LTD,"preferred-
COMPETITION"
DEVI CONSTRUCTION CO PVT LTD,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DEVI POLYMERS PRIVATE LIMITED,"preferred-
COMPETITION"
DEVI TURNOMATICS PRIVATE LIMITED,"preferred-
COMPETITION"
DHAMPUR SUGAR MILLS LIMITED,"preferred-
COMPETITION"
DHANUKA LABORATORIES LIMITED,"preferred-
COMPETITION"
DHARIWAL INDUSTRIES PRIVATE LIMITED,"preferred-
COMPETITION"
DHARIWAL INFRASTRUCTURE LIMITED,"preferred-
COMPETITION"
DHARMANANDAN DIAMONDS PRIVATE LIMITED,"preferred-
COMPETITION"
DHARMSHEELA CANCER HOSPITAL,"preferred-
COMPETITION"
DHFL PRAMERICA LIFE INSURANCE COMPANY LIMITED,"preferred-
COMPETITION"
DHL COURIERS LIMITED,"preferred-
COMPETITION"
DHL LEMUIR LOGISTICS PRIVATE LIMITED,"preferred-
COMPETITION"
DHL WORLDWIDE EXPRESS,"preferred-
COMPETITION"
DHOOT COMPACK PRIVATE LIMITED,"preferred-
COMPETITION"
DHRUVI PHARMA PRIVATE LIMITED,"preferred-
COMPETITION"
DHUNSERI TEA & INDS LIMITED,"preferred-
COMPETITION"
DHURSAR SOLAR POWER PRIVATE LIMITED,"preferred-
COMPETITION"
DHWAJA SHARES & SECURITIES PRIVATE LIMITED,"preferred-
COMPETITION"
DIAMOND BEVERAGES PVT LTD,"preferred-
COMPETITION"
DIAMOND INDIA LIMITED,"preferred-
COMPETITION"
DIAMOND INFOSYSTEMS LIMITED,"preferred-
COMPETITION"
DIANA BUILDWELL LIMITED,"preferred-
COMPETITION"
DIASPARK INFOTECH PRIVATE LIMITED,"preferred-
COMPETITION"
DIESEL FASHION INDIA RELIANCE PRIVATE LIMITED,"preferred-
COMPETITION"
DIGICAPTIONS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DIGILIFE DISTRIBUTION AND MARKETING SERVICES LIMITED,"preferred-
COMPETITION"
DIGITAL INSIGHTS & RESEARCH PRIVATE LIMITED,"preferred-
COMPETITION"
DILIP CHHABRIA DESIGN PRIVATE LIMITED,"preferred-
COMPETITION"
DIMENSION DATA INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DINESHCHANDRA R AGARWAL INFRACON PRIVATE LIMITED,"preferred-
COMPETITION"
DISNEY ENTERTAINMENT (INDIA) LIMITED,"preferred-
COMPETITION"
DISYS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DIVINE AUTOTECH PRIVATE LIMITED,"preferred-
COMPETITION"
DIVYASREE NSL INFRASTRUCTURE PRIVATE LIMITED,"preferred-
COMPETITION"
DIXCY TEXTILES PRIVATE LIMITED,"preferred-
COMPETITION"
DIXON TECHNOLOGIES (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
DIYA SYSTEMS (MANGALORE) PRIVATE LIMITED,"preferred-
COMPETITION"
DKM ONLINE PRIVATE LIMITED,"preferred-
COMPETITION"
DLF BUILDERS & DEVELOPER,"preferred-
COMPETITION"
DLF EMPORIO LIMITED,"preferred-
COMPETITION"
DLF HOSPITALITY SERVICES LIMITED,"preferred-
COMPETITION"
DLF INDUSTRIES LIMITED,"preferred-
COMPETITION"
DLF LAND LIMITED,"preferred-
COMPETITION"
DLF POWER LIMITED,"preferred-
COMPETITION"
DLF PRAMERICA LIFE INSURANCE,"preferred-
COMPETITION"
DLF SERVICE LIMITED,"preferred-
COMPETITION"
DLF UNIVERSAL LIMITED,"preferred-
COMPETITION"
DLF UNIVERSAL LIMITED,"preferred-
COMPETITION"
DMK PETRO TRADERS AND CARRIER PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DN HOMES PRIVATE LIMITED,"preferred-
COMPETITION"
DNATA INTERNATIONAL PVT LTD,"preferred-
COMPETITION"
DODHIA SYNTHETICS LIMITED,"preferred-
COMPETITION"
DODLA DAIRY LIMITED,"preferred-
COMPETITION"
DODSAL ENGINEERING AND CONSTUCTION INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DOKA INDIA PVT LIMITED,"preferred-
COMPETITION"
DOLLAR INDUSTRIES LIMITED,"preferred-
COMPETITION"
DOMINO PRINTECH INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DOMUS GREENS PRIVATE LIMITED,"preferred-
COMPETITION"
DONEAR INDUSTRIES LIMITED,"preferred-
COMPETITION"
DONVAND LTD,"preferred-
COMPETITION"
DOOWON AUTOMOTIVE SYSTEMS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DOSTI REALTY LIMITED,"preferred-
COMPETITION"
DOTSQUARES TECHNOLOGIES INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DP COCOA PRODUCTS PRIVATE LIMITED,"preferred-
COMPETITION"
"DR AGARWAL'S EYE HOSPITAL,CHENNAI","preferred-
COMPETITION"
DR BATRAS POSITIVE HEALTH CLINIC PRIVATE LIMITED,"preferred-
COMPETITION"
DR REDDY'S RESEARCH FN,"preferred-
COMPETITION"
DR. OETKER INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
DRECO ENERGY SERVICES ULC,"preferred-
COMPETITION"
DRT ANTHEA AROMA CHEMICALS PRIVATE LIMITED,"preferred-
COMPETITION"
DSV AIR & SEA PRIVATE LIMITED,"preferred-
COMPETITION"
DTDC EXPRESS LIMITED,"preferred-
COMPETITION"
DUCOL ORGANICS AND COLOURS PRIVATE LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
DUKE FASHIONS (INDIA) LIMITED,"preferred-
COMPETITION"
DUKES PRODUCTS (INDIA) LIMITED,"preferred-
COMPETITION"
DURIAN INDUSTRIES LIMITED,"preferred-
COMPETITION"
DURLAX ARCHTECH PRIVATE LIMITED,"preferred-
COMPETITION"
DUROFLEX PRIVATE LIMITED,"preferred-
COMPETITION"
DYNAFLEX PRIVATE LIMITED,"preferred-
COMPETITION"
DYNAMIC EQUITIES PRIVATE LIMITED,"preferred-
COMPETITION"
DYNEMIC PRODUCTS LIMITED,"preferred-
COMPETITION"
E C BLADES AND TOOLS PRIVATE LIMITED,"preferred-
COMPETITION"
E C G C OF INDIA,"preferred-
COMPETITION"
E MEDITEK (TPA) SERVICES LIMITED,"preferred-
COMPETITION"
EAGLE FLASK INDUSTRIES LIMITED,"preferred-
COMPETITION"
EAGLE SEEDS AND BIOTECH LIMITED,"preferred-
COMPETITION"
EARTH SYSCOM PRIVATE LIMITED,"preferred-
COMPETITION"
EAST CENTRAL RAILWAY,"preferred-
COMPETITION"
EAST INDIA PHARMACEUTICAL WORKS LTD,"preferred-
COMPETITION"
EAST INDIA SECURITIES LTD,"preferred-
COMPETITION"
EAST INDIA UDYOG LTD,"preferred-
COMPETITION"
EASTMAN CAST AND FORGE LTD,"preferred-
COMPETITION"
EASY BILL LIMITED EARLIER KNOWN AS EASY BILL P LIMITED,"preferred-
COMPETITION"
EASY TRIP PLANNERS PRIVATE LIMITED,"preferred-
COMPETITION"
EBCO PRIVATE LIMITED,"preferred-
COMPETITION"
ECE INDUSTRIES LIMITED,"preferred-
COMPETITION"
ECGC LIMITED,"preferred-
COMPETITION"
NAME OF THE COMPANY,CATEGORY
ECHJAY INDUSTRIES PRIVATE LIMITED,"preferred-
COMPETITION"
ECIL-RAPISCAN LIMITED,"preferred-
COMPETITION"
E-CITY DIGITAL CINEMAS PRIVATE LIMITED,"preferred-
COMPETITION"
ECO AUTO COMPONENTS LTD,"preferred-
COMPETITION"
ECO LABS PRIVATE LIMITED,"preferred-
COMPETITION"
ECOM EXPRESS PRIVATE LIMITED,"preferred-
COMPETITION"
EDAG PRODUCTION SOLUTIONS INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
EDCONS EXPORTS PVT LTD,"preferred-
COMPETITION"
EDELWEISS HOUSING FINANCE LIMITED,"preferred-
COMPETITION"
EDIFECS TECHNOLOGIES PRIVATE LIMITED,"preferred-
COMPETITION"
EFD INDUCTION PRIVATE LIMITED,"preferred-
COMPETITION"
EFI INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
EFTEC INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
EGENCIA TRAVEL INDIA PRIVATE LIMITED,"preferred-
COMPETITION"
EICHER CONSULTANCY SERVS,"preferred-
COMPETITION"
EICHER ENGINEERING SOLUTIONS,"preferred-
COMPETITION"
EICHER POLARIS PVT. LTD,"preferred-
COMPETITION"
EICL LIMITED,"preferred-
COMPETITION"
ELARA CAPITAL (INDIA) PRIVATE LIMITED,"preferred-
COMPETITION"
